date,symbol,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2025-01-02,MICROSOFT,425.53,426.07,414.85,418.58,416.98,16896500,16896500,-6.95,-1.63,421.2575,"January 02, 25",-0.0163
2025-01-03,MICROSOFT,421.08,424.03,419.54,423.35,421.73,16662943,16662943,2.27,0.53909,422.0,"January 03, 25",0.0053909
2025-01-06,MICROSOFT,428.0,434.32,425.48,427.85,426.21,20573648,20573648,-0.15,-0.03504673,428.9125,"January 06, 25",-0.0003504673
2025-01-07,MICROSOFT,429.0,430.65,420.8,422.37,420.75,18139100,18139100,-6.63,-1.55,425.705,"January 07, 25",-0.0155
2025-01-08,MICROSOFT,423.46,426.97,421.54,424.56,422.93,15054600,15054600,1.1,0.25976,424.1325,"January 08, 25",0.0025976
2025-01-10,MICROSOFT,424.63,424.71,415.02,418.95,417.35,20201132,20201132,-5.68,-1.34,420.8275,"January 10, 25",-0.0134
2025-01-13,MICROSOFT,415.24,418.5,412.29,417.19,415.59,17604800,17604800,1.95,0.46961,415.805,"January 13, 25",0.0046961
2025-01-14,MICROSOFT,417.81,419.74,410.72,415.67,414.08,16935900,16935900,-2.14,-0.51219,415.985,"January 14, 25",-0.0051219
2025-01-15,MICROSOFT,419.13,428.15,418.27,426.31,424.68,19637838,19637838,7.18,1.71,422.965,"January 15, 25",0.0171
2025-01-16,MICROSOFT,428.7,429.49,424.39,424.58,422.95,15300023,15300023,-4.12,-0.96105,426.79,"January 16, 25",-0.0096105
2025-01-17,MICROSOFT,434.09,434.48,428.17,429.03,427.39,26197507,26197507,-5.06,-1.17,431.4425,"January 17, 25",-0.0117
2025-01-21,MICROSOFT,430.2,430.9,425.6,428.5,426.86,26085703,26085703,-1.7,-0.39517,428.8,"January 21, 25",-0.0039517
2025-01-22,MICROSOFT,437.56,447.27,436.0,446.2,444.49,27803811,27803811,8.64,1.97,441.7575,"January 22, 25",0.0197
2025-01-23,MICROSOFT,442.0,446.75,441.5,446.71,445.0,18389300,18389300,4.71,1.07,444.24,"January 23, 25",0.0107
2025-01-24,MICROSOFT,445.16,446.65,441.4,444.06,442.36,15549500,15549500,-1.1,-0.2471,444.3175,"January 24, 25",-0.002471
2025-01-27,MICROSOFT,424.01,435.2,423.5,434.56,432.9,35647805,35647805,10.55,2.49,429.3175,"January 27, 25",0.0249
2025-01-28,MICROSOFT,434.6,448.38,431.38,447.2,445.49,23491703,23491703,12.6,2.9,440.39,"January 28, 25",0.029
2025-01-29,MICROSOFT,446.69,446.88,440.4,442.33,440.64,23581400,23581400,-4.36,-0.97607,444.075,"January 29, 25",-0.0097607
2025-01-30,MICROSOFT,418.77,422.86,413.16,414.99,413.4,54586300,54586300,-3.78,-0.90264,417.445,"January 30, 25",-0.0090264
2025-01-31,MICROSOFT,418.98,420.69,414.91,415.06,413.47,34223400,34223400,-3.92,-0.93561,417.41,"January 31, 25",-0.0093561
2025-02-03,MICROSOFT,411.6,415.41,408.66,410.92,409.35,25679149,25679149,-0.68,-0.16521,411.6475,"February 03, 25",-0.0016521
2025-02-04,MICROSOFT,412.69,413.92,409.74,412.37,410.79,20532100,20532100,-0.315,-0.07754004,412.18,"February 04, 25",-0.0007754004
2025-02-05,MICROSOFT,412.35,413.83,410.4,413.29,411.71,16336188,16336188,0.94,0.22796,412.4675,"February 05, 25",0.0022796
2025-02-06,MICROSOFT,414.0,418.2,414.0,415.82,414.23,16309800,16309800,1.82,0.43961,415.505,"February 06, 25",0.0043961
2025-02-07,MICROSOFT,416.48,418.65,408.1,409.75,408.18,22886844,22886844,-6.73,-1.62,413.245,"February 07, 25",-0.0162
2025-02-10,MICROSOFT,413.71,415.46,410.92,412.22,410.64,20817919,20817919,-1.49,-0.36016,413.0775,"February 10, 25",-0.0036016
2025-02-11,MICROSOFT,409.64,412.49,409.3,411.44,409.86,18140600,18140600,1.8,0.43941,410.7175,"February 11, 25",0.0043941
2025-02-12,MICROSOFT,407.21,410.75,404.37,409.04,407.47,19121734,19121734,1.83,0.4494,407.8425,"February 12, 25",0.004494
2025-02-13,MICROSOFT,407.0,411.0,406.36,410.54,408.97,23891731,23891731,3.54,0.86978,408.725,"February 13, 25",0.0086978
2025-02-14,MICROSOFT,407.79,408.91,405.88,408.43,406.87,22758500,22758500,0.64,0.15694,407.7525,"February 14, 25",0.0015694
2025-02-18,MICROSOFT,408.0,410.6,406.5,409.64,408.07,21423100,21423100,1.64,0.40196,408.685,"February 18, 25",0.0040196
2025-02-19,MICROSOFT,407.88,415.49,407.65,414.77,413.18,24114200,24114200,6.89,1.69,411.4475,"February 19, 25",0.0169
2025-02-20,MICROSOFT,415.29,419.31,412.54,416.13,415.37,23508728,23508728,0.84,0.20227,415.8175,"February 20, 25",0.0020227
2025-02-21,MICROSOFT,417.34,418.05,407.89,408.21,407.46,27524800,27524800,-9.12,-2.19,412.8725,"February 21, 25",-0.0219
2025-02-24,MICROSOFT,408.51,409.37,399.32,404.0,403.26,26443700,26443700,-4.51,-1.1,405.3,"February 24, 25",-0.011
2025-02-25,MICROSOFT,401.1,401.92,396.7,397.9,397.17,29387402,29387402,-3.2,-0.79781,399.405,"February 25, 25",-0.0079781
2025-02-26,MICROSOFT,398.01,403.6,394.25,399.73,399.0,19619000,19619000,1.72,0.43215,398.8975,"February 26, 25",0.0043215
2025-02-27,MICROSOFT,401.27,405.74,392.17,392.53,391.81,21127406,21127406,-8.74,-2.18,397.9275,"February 27, 25",-0.0218
2025-02-28,MICROSOFT,392.66,397.63,386.57,396.99,396.26,32845700,32845700,4.34,1.1,393.4625,"February 28, 25",0.011
2025-03-03,MICROSOFT,398.82,398.82,386.16,388.49,387.78,23007726,23007726,-10.33,-2.59,393.0725,"March 03, 25",-0.0259
2025-03-04,MICROSOFT,383.4,392.58,381.0,388.61,387.9,29342923,29342923,5.21,1.36,386.3975,"March 04, 25",0.0136
2025-03-05,MICROSOFT,389.34,401.67,388.81,401.02,400.29,23433132,23433132,11.68,3.0,395.21,"March 05, 25",0.03
2025-03-06,MICROSOFT,394.28,402.15,392.68,396.89,396.16,23304625,23304625,2.61,0.66197,396.5,"March 06, 25",0.0066197
2025-03-07,MICROSOFT,392.32,394.8,385.54,393.31,392.59,22034100,22034100,0.99,0.25235,391.4925,"March 07, 25",0.0025235
2025-03-10,MICROSOFT,385.84,386.4,377.22,380.16,379.46,32840134,32840134,-5.68,-1.47,382.405,"March 10, 25",-0.0147
2025-03-11,MICROSOFT,379.0,386.0,376.91,380.45,379.75,30380200,30380200,1.45,0.38259,380.59,"March 11, 25",0.0038259
2025-03-12,MICROSOFT,382.95,385.22,378.95,383.27,382.57,24253600,24253600,0.32,0.08356182,382.5975,"March 12, 25",0.0008356182
2025-03-13,MICROSOFT,383.16,385.32,377.45,378.77,378.08,20473017,20473017,-4.38,-1.15,381.175,"March 13, 25",-0.0115
2025-03-14,MICROSOFT,379.78,390.23,379.51,388.56,387.85,19952846,19952846,8.79,2.31,384.52,"March 14, 25",0.0231
2025-03-17,MICROSOFT,386.7,392.71,385.57,388.7,387.99,22474300,22474300,2.0,0.5172,388.42,"March 17, 25",0.005172
2025-03-18,MICROSOFT,387.07,387.37,381.1,383.52,382.82,19486900,19486900,-3.55,-0.91715,384.765,"March 18, 25",-0.0091715
2025-03-19,MICROSOFT,385.53,389.68,384.0,387.82,387.11,19185532,19185532,2.3,0.59399,386.7575,"March 19, 25",0.0059399
2025-03-20,MICROSOFT,385.74,391.79,383.28,386.84,386.13,18470542,18470542,1.1,0.28517,386.9125,"March 20, 25",0.0028517
2025-03-21,MICROSOFT,383.22,391.74,382.8,391.26,390.54,39675928,39675928,8.05,2.1,387.255,"March 21, 25",0.021
2025-03-24,MICROSOFT,395.4,395.4,389.81,393.08,392.36,21004548,21004548,-2.32,-0.58675,393.4225,"March 24, 25",-0.0058675
2025-03-25,MICROSOFT,393.92,396.36,392.64,395.16,394.44,15775000,15775000,1.25,0.31478,394.52,"March 25, 25",0.0031478
2025-03-26,MICROSOFT,395.0,395.31,388.57,389.97,389.26,16132906,16132906,-5.03,-1.27,392.2125,"March 26, 25",-0.0127
2025-03-27,MICROSOFT,390.13,392.24,387.4,390.58,389.86,13766800,13766800,0.45,0.11535,390.0875,"March 27, 25",0.0011535
2025-03-28,MICROSOFT,388.08,389.13,376.93,378.8,378.11,21632016,21632016,-9.28,-2.39,383.235,"March 28, 25",-0.0239
2025-03-31,MICROSOFT,372.54,377.07,367.24,375.39,374.7,35184700,35184700,2.85,0.76502,373.06,"March 31, 25",0.0076502
2025-04-01,MICROSOFT,374.65,382.85,373.23,382.19,381.49,19689503,19689503,7.54,2.01,378.23,"April 01, 25",0.0201
2025-04-02,MICROSOFT,377.97,385.08,376.62,382.14,381.44,16092600,16092600,4.18,1.1,380.4525,"April 02, 25",0.011
2025-04-03,MICROSOFT,374.79,377.48,369.35,373.11,372.43,30198000,30198000,-1.68,-0.44825,373.6825,"April 03, 25",-0.0044825
2025-04-04,MICROSOFT,364.13,374.59,359.48,359.84,359.18,49209900,49209900,-4.29,-1.18,364.51,"April 04, 25",-0.0118
2025-04-07,MICROSOFT,350.88,371.0,344.79,357.86,357.2,50425000,50425000,6.98,1.99,356.1325,"April 07, 25",0.0199
2025-04-08,MICROSOFT,368.26,373.65,350.25,354.56,353.91,35868918,35868918,-13.69,-3.72,361.68,"April 08, 25",-0.0372
2025-04-09,MICROSOFT,353.54,393.23,353.1,390.49,389.77,50199700,50199700,36.95,10.45,372.59,"April 09, 25",0.1045
2025-04-10,MICROSOFT,382.06,383.9,367.8,381.35,380.65,38024400,38024400,-0.71,-0.18583,378.7775,"April 10, 25",-0.0018583
2025-04-11,MICROSOFT,380.64,390.05,378.89,388.45,387.74,23839220,23839220,7.81,2.05,384.5075,"April 11, 25",0.0205
2025-04-14,MICROSOFT,393.22,394.65,384.21,387.81,387.1,19251200,19251200,-5.41,-1.38,389.9725,"April 14, 25",-0.0138
2025-04-15,MICROSOFT,388.51,391.89,384.16,385.73,385.02,17199900,17199900,-2.77,-0.71555,387.5725,"April 15, 25",-0.0071555
2025-04-16,MICROSOFT,380.67,381.61,368.0,371.61,370.93,21967826,21967826,-9.06,-2.38,375.4725,"April 16, 25",-0.0238
2025-04-17,MICROSOFT,373.75,374.32,366.89,367.78,367.11,21120192,21120192,-5.97,-1.6,370.685,"April 17, 25",-0.016
2025-04-21,MICROSOFT,362.82,364.48,355.67,359.12,358.46,20807300,20807300,-3.69,-1.02,360.5225,"April 21, 25",-0.0102
2025-04-22,MICROSOFT,363.38,367.77,359.86,366.82,366.15,19485000,19485000,3.44,0.94667,364.4575,"April 22, 25",0.0094667
2025-04-23,MICROSOFT,376.06,380.39,373.02,374.39,373.7,20545526,20545526,-1.67,-0.44408,375.965,"April 23, 25",-0.0044408
2025-04-24,MICROSOFT,375.7,388.45,375.19,387.3,386.59,22232300,22232300,11.61,3.09,381.66,"April 24, 25",0.0309
2025-04-25,MICROSOFT,387.0,392.16,384.6,391.85,391.13,18973200,18973200,4.85,1.25,388.9025,"April 25, 25",0.0125
2025-04-28,MICROSOFT,391.96,392.74,386.64,391.16,390.44,16579430,16579430,-0.795,-0.2041,390.625,"April 28, 25",-0.002041
2025-04-29,MICROSOFT,391.3,395.1,390.38,394.04,393.32,14974000,14974000,2.74,0.70023,392.705,"April 29, 25",0.0070023
2025-04-30,MICROSOFT,390.3,396.66,384.44,395.26,394.54,36461100,36461100,4.96,1.27,391.665,"April 30, 25",0.0127
2025-05-01,MICROSOFT,431.11,436.99,424.9,425.4,424.62,58938100,58938100,-5.71,-1.32,429.6,"May 01, 25",-0.0132
2025-05-02,MICROSOFT,431.74,439.44,429.99,435.28,434.48,30757434,30757434,3.54,0.81994,434.1125,"May 02, 25",0.0081994
2025-05-05,MICROSOFT,432.87,439.5,432.11,436.17,435.37,20136100,20136100,3.3,0.76235,435.1625,"May 05, 25",0.0076235
2025-05-06,MICROSOFT,432.2,437.73,431.17,433.31,432.52,15104204,15104204,1.11,0.25683,433.6025,"May 06, 25",0.0025683
2025-05-07,MICROSOFT,433.84,438.12,431.11,433.35,432.56,23307241,23307241,-0.49,-0.11294,434.105,"May 07, 25",-0.0011294
2025-05-08,MICROSOFT,437.93,443.67,435.66,438.17,437.37,23491330,23491330,0.24,0.05480328,438.8575,"May 08, 25",0.0005480328
2025-05-09,MICROSOFT,440.0,440.74,435.88,438.73,437.93,15324233,15324233,-1.27,-0.28864,438.8375,"May 09, 25",-0.0028864
2025-05-12,MICROSOFT,445.94,449.37,439.78,449.26,448.44,22821935,22821935,3.32,0.74449,446.0875,"May 12, 25",0.0074449
2025-05-13,MICROSOFT,447.78,450.67,445.36,449.14,448.32,23618819,23618819,1.36,0.30372,448.2375,"May 13, 25",0.0030372
2025-05-14,MICROSOFT,448.14,453.9,448.14,452.94,452.11,19902800,19902800,4.8,1.07,450.78,"May 14, 25",0.0107
2025-05-15,MICROSOFT,450.77,456.19,450.43,453.13,453.13,21992323,21992323,2.37,0.52355,452.63,"May 15, 25",0.0052355
2025-05-16,MICROSOFT,452.05,454.36,448.73,454.27,454.27,23849800,23849800,2.22,0.4911,452.3525,"May 16, 25",0.004911
2025-05-19,MICROSOFT,450.88,459.59,450.8,458.87,458.87,21336509,21336509,8.0,1.77,455.035,"May 19, 25",0.0177
2025-05-20,MICROSOFT,455.59,458.34,454.32,458.17,458.17,15441808,15441808,2.58,0.5663,456.605,"May 20, 25",0.005663
2025-05-21,MICROSOFT,454.57,457.78,451.81,452.57,452.57,19216906,19216906,-2.0,-0.43998,454.1825,"May 21, 25",-0.0043998
2025-05-22,MICROSOFT,454.95,460.25,453.9,454.86,454.86,18025612,18025612,-0.09,-0.01978239,455.99,"May 22, 25",-0.0001978239
2025-05-23,MICROSOFT,449.98,453.69,448.91,450.18,450.18,16883509,16883509,0.2,0.04444642,450.69,"May 23, 25",0.0004444642
2025-05-27,MICROSOFT,456.48,460.95,456.12,460.69,460.69,20974300,20974300,4.21,0.92227,458.56,"May 27, 25",0.0092227
2025-05-28,MICROSOFT,461.22,462.52,456.93,457.36,457.36,17086300,17086300,-3.86,-0.83691,459.5075,"May 28, 25",-0.0083691
2025-05-29,MICROSOFT,461.51,461.72,455.3105,458.68,458.68,13905997,13905997,-2.83,-0.61320448,458.57,"May 29, 25",-0.0061320448
